Text,True_Label,Ensemble_Prediction
هرکی دلتنگ کربلاست و آرزوی زیارت امام حسین ع داره یه منشن یا حسین بزاره به امید خدا سال دیگه کرونایی نباشه و همگی اربعین کربلا باشیم,0,0
روز شهادت احمد شاه مسعود قهرمان ملی و دوستداشتنی افغانستان و هفته شهید را به تمام ملت رنجدیده افغانستان تسلیت عرض میدارم,0,0
حرف زدن با تراپیستم اینجوریه که پنج دقیقه اول داریم چاق سلامتی میکنیم و راجع به آب و هوا و اتفاقات هفته قبل حرف میزنیم که یهو اون وسط یه سوال میپرسه و همینطور که مکالمه جلو میره من احساس میکنم زخمی که چندسال با مکافات جوش خورده و جاش کمرنگ شده رو باز میکنه و هی فشار میده,0,1
برق کیا تو این ۲ هفته نرفته کدوم سمت هستید غرب شرق دارن فقط برق یه سری مناطقو میبرن آخه این خیلی نامردیه که,0,0
هیچ وقت فکر نمیکردم مهمترین دلیلی که بخوام توی ۳۰ سالگی برم دانشگاه پیدا کردن دلبر باشه,0,0
سلام گی ای نه میتونم کرت ببینم همیشه تو جمع دوست و خانواده از ها دفاع کردم که انحراف نیستن و گرایشن و بخشی از جامعن ولی انگار سعی دارین انحراف جلوش بدین و از ماست که بر ماست,0,0
تا حالا ۳۰ از اون شرطی که با خودم بسته بودم انجام شدهاگه تا یک هفتهی آینده۱۰۰ بشه مجبورم صورتمو با تیغ بزنم کاش نشه,0,1
طالبان اعلام کرده عنوان شعارهای اعتراضی مردم باید ابتدا به تایید حکومت اسلامی برسد يعنی شما بیاین توو خیابون ما میگیم چی علیه ما بگید,0,0
آدم هایی که می کشن حتما از درون از یه دردی رنج می کشن و دنبال این هستن که یه خلاء رو پر کنن من به جوان امروز که سیگار میکشه حق میدم,0,0
بيت يه كم سر حالتره اميدوارم زودتر بلند شه زياد اون پايينا بمونه عادت مي كنه خوب نيست,0,0
در نهایت اگر افسردگی عصبانیت و یا ناراحتیمون به خاطر مشکل بنیادی توی طرز تفکرمون و نوع توقعمون از دنیا و سازوکارهاش باشه همه جا با خودمون اون احساسات رو حمل میکنیم و تا با خودمون و دنیامون به صلح نرسیم و سازوکارش رو به درستی درک نکنیم حالمون به این راحتی خوب نمیشه,0,0
چین یک سیستم دیکتاتوری است و از بودن سیستم های دیکتاتوری در منطقه خوشنود می شود طالبان را برای همین می پسندند,0,0
اینقدر نگید ده هشتادیا فلان ما همون نسلی هستیم که بهترین دوره زندگیمون خورد به کرونا قرنطینه و از هم نابودی اقتصادی این کشور,0,0
هر روز آدمای زیادی رو از دست میدیم ولی هنوز نوبت ما نشده ما فقط اینجا نشستیم و منتظریم و برای زندگی هدر رفته غصه میخوریم,0,0
گویا این استرس فقط در صورتی از بین میره که فیلم موثقی از آیندهای روشن برام نمایش داده بشه چرا من تو خودم شل کن ندارم آخه,0,1
من تو عصبانیت چیزایی رو از دست دادم که تو اگه اونارو داشتی اصن عصبانی نمیشدی,0,0
برده ها هرگز آزاد نمی شوند نه اینکه بازوی اربابان پولادین است بعضی ها فطرطا برده استند مخاطب تمام وطن فروشان,0,0
دیشب خواب دیدم داورم پیام داده میگه خانم عسگری مطالبتون خیلی خوب بود فقط برای کارشناسی خوب نیست و از اول بشینین بنویسین کی میشه من دفاع کنم شرش کنده شه,0,0
۱۸شهریورماه۱۴۰۰ دیشب شاخ غول رو شکوندم که تونستم تا صبح زنده بمونم این حق نیست زندگی اینقدر فشار بیاره درضمن توئیت اولیام هم مبارک,0,0
از این به بعد هرکی از جا دفاع کنه میگم پول برق من اینقد اومده مال اون اینقد اونیکی فلان دیگری بیسار دیگه خودش لال میشه میگه مال منم اینقد اومده بعدش دوتایی میزنیم تو سرش,0,0
من با ۲۱ سال سن وقتی صبح از خواب بیدار میشم میبینم مامانم خونه نیست اولش عین یه بچه دو ساله میترسم,0,1
نمیدونم اینهمه گارد برای چیه بنده خدا توام بمیری خاکت کنن جک و جونورا میان پوست و گوشتتو میخورن از بین میری اصلا قانون طبیعت همینه تو چه از پوست حیوون استفاده کنی برای لباس چه نکنی خودتو بعدا میخورندلیل جر دادن خودتونو نمیفهمم,0,1
استرالیا اگر زنان افغان از ورزش محروم شوند بازی کرکت با افغانستان لغو میشود,0,0
توی ۲۴ ساعت هم مادربزرگم فوت کرد هم پدر رفیق گرمابه و گلستونم مادرشوهرم ریهش درگیر شده پدرشوهرم و برادر شوهرم کرونا گرفتن من دیگه نمیکشم,0,0
امنيت آرامش و رفاه شيعيان افغانستان اولويت اصلى جمهورى اسلامى ايران است طالبان تا به امروز به قول و وعده خود در قبال شیعيان عمل كرده اند و اگر روزى از وعده خود عدول کند مطمعنا با برخورد تند جمهورى اسلامى ايران مواجه خواهند شد,0,0
یبار نتانیاهو گفت چرا جنگ با ایران وقتی مردمشون ماهواره دارنما چیزایی که خودمون میخوایم رو براشون پخش کنیم اونا کاری میکنن که میخوایم یعنی چی یعنی همونا که میگن ایران با طلبان بجنگه میگفتن چرا ایران با داعش میجنگه و خودشون هم نمیدونن دارن بدون فکر حرف رسانه رو تکرار میکنن,0,0
کاش همکار گاو من میفهمید کنار آدم میشینه نباید انقد صدای گوشیش بلند باشه د نفهم دارم کار میکنم یعنی احمق,0,1
حسین شیره ای کیهان گفته طرفداران پنجشیر اندک وپرهیاهو هستند اگر غیرت داشتی امکانات دهند همه پرسی شود تاسیه روی شود هرکه در او غش باشد,0,0
خبر فوری حزب اللهی ها رفتند سوریه و مقابل داعش ایستادند شما فریاد زدید نه غزه نه لبنان جانم فدای ایران حالا نوبت شماست ثبت نام کنید برای مقابله با طالبان ما هم قول میدیم هیچ وقت نگیم نه کابل نه هرات جانم فدای ایران از زیر قرآن هم ردتون میکنیم,0,0
